Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value_x	P_Valid	P_Source_x	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_y	P_Overall_Valid	P_Source_y	P_Method	P_Value	P_Source	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	P_LRT_AncestryxDosage	P_Stage2_Valid	Stage2_P_Method	Stage2_P_Source	Stage2_Inference_Type	LRT_df	LRT_Reason	Stage2_Model_Notes_2	Boot_Engine	Boot_Draws	Boot_Exceed	Boot_Fit_Kind	LRT_Ancestry_Levels	Stage2_Model_Notes	EUR_N	EUR_N_Cases	EUR_N_Controls	EUR_OR	EUR_P	EUR_P_Valid	EUR_P_Source	EUR_Inference_Type	EUR_CI_Method	EUR_CI_Sided	EUR_CI_Label	EUR_CI_Valid	EUR_CI_LO_OR	EUR_CI_HI_OR	EUR_CI95	AFR_N	AFR_N_Cases	AFR_N_Controls	AFR_OR	AFR_P	AFR_P_Valid	AFR_P_Source	AFR_Inference_Type	AFR_CI_Method	AFR_CI_Sided	AFR_CI_Label	AFR_CI_Valid	AFR_CI_LO_OR	AFR_CI_HI_OR	AFR_CI95	AMR_N	AMR_N_Cases	AMR_N_Controls	AMR_OR	AMR_P	AMR_P_Valid	AMR_P_Source	AMR_Inference_Type	AMR_CI_Method	AMR_CI_Sided	AMR_CI_Label	AMR_CI_Valid	AMR_CI_LO_OR	AMR_CI_HI_OR	AMR_CI95	EAS_N	EAS_N_Cases	EAS_N_Controls	EAS_OR	EAS_P	EAS_P_Valid	EAS_P_Source	EAS_Inference_Type	EAS_CI_Method	EAS_CI_Sided	EAS_CI_Label	EAS_CI_Valid	EAS_CI_LO_OR	EAS_CI_HI_OR	EAS_CI95	EAS_REASON	MID_N	MID_N_Cases	MID_N_Controls	MID_OR	MID_P	MID_P_Valid	MID_P_Source	MID_Inference_Type	MID_CI_Method	MID_CI_Sided	MID_CI_Label	MID_CI_Valid	MID_CI_LO_OR	MID_CI_HI_OR	MID_CI95	MID_REASON	SAS_N	SAS_N_Cases	SAS_N_Controls	SAS_OR	SAS_P	SAS_P_Valid	SAS_P_Source	SAS_Inference_Type	SAS_CI_Method	SAS_CI_Sided	SAS_CI_Label	SAS_CI_Valid	SAS_CI_LO_OR	SAS_CI_HI_OR	SAS_CI95	SAS_REASON	EUR_P_FDR	AFR_P_FDR	AMR_P_FDR	EAS_P_FDR	SAS_P_FDR	MID_P_FDR	FINAL_INTERPRETATION
Sedative_hypnotic_or_anxiolytic_related_abuse_or_dependance	240588	1885	238703	-0.131031832664483	0.8771898506563971	0.16355806197511003	True	lrt_mle	0.730,1.055	wald_mle	two		True	0.729525384114975	1.054743331553935	True	True	False	mle	mle	lrt_mle	240588	1885	238703	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.16355806197511003	0.16355806197511003	True	lrt_mle	lrt_mle			0.7029446989174271	False	True	wald_mle		0.730,1.055	0.729525384114975	1.054743331553935																																																																																																																		
Retinal_hemorrhage	259538	1986	257552	-0.028373789397501	0.972024966261348	0.762230038539074	True	lrt_mle	0.809,1.168	lrt_quadratic	two		True	0.8088181221886189	1.1681643982935368	False	True	False	mle	mle	lrt_mle	259538	1986	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.762230038539074	0.762230038539074	True	lrt_mle	lrt_mle			0.9623512706131112	False	True	lrt_quadratic		0.809,1.168	0.8088181221886189	1.1681643982935368																																																																																																																		
Spinal_stenosis	216299	28898	187401	0.009236115294195001	1.009278899826572	0.7371681798934501	True	lrt_mle	0.956,1.065	lrt_quadratic	two		True	0.9562809550236597	1.065214038075173	False	True	False	mle	mle	lrt_mle	216299	28898	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.7371681798934501	0.7371681798934501	True	lrt_mle	lrt_mle			0.959203343295184	False	True	lrt_quadratic		0.956,1.065	0.9562809550236597	1.065214038075173																																																																																																																		
Candidiasis	271353	23527	247826	-0.033062573897778	0.9674780188242621	0.24319740534629802	True	lrt_mle	0.915,1.023	wald_mle	two		True	0.915222082452625	1.022717583911193	False	True	False	mle	mle	lrt_mle	271353	23527	247826	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.24319740534629802	0.24319740534629802	True	lrt_mle	lrt_mle			0.782115215884626	False	True	wald_mle		0.915,1.023	0.915222082452625	1.022717583911193																																																																																																																		
Other_disorders_of_the_eyelids	272372	14820	257552	0.002944458655511	1.002948797831695	0.9339873330806581	True	lrt_mle	0.935,1.075	lrt_quadratic	two		True	0.935448283528335	1.075320045783773	False	True	False	mle	mle	lrt_mle	272372	14820	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.9339873330806581	0.9339873330806581	True	lrt_mle	lrt_mle			0.988397403222973	False	True	lrt_quadratic		0.935,1.075	0.935448283528335	1.075320045783773																																																																																																																		
Pain_in_hand_and_fingers	209222	27089	182133	0.012970451869035001	1.013054933037723	0.6331592854493191	True	lrt_mle	0.961,1.068	wald_mle	two		True	0.960508154951578	1.068476401851896	False	True	False	mle	mle	lrt_mle	209222	27089	182133	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.6331592854493191	0.6331592854493191	True	lrt_mle	lrt_mle			0.9339772402999748	False	True	wald_mle		0.961,1.068	0.960508154951578	1.068476401851896																																																																																																																		
Abnormality_of_the_lymph_nodes	291120	26124	264996	0.005372654601971	1.005387113192782	0.8412173291302071	True	lrt_mle	0.954,1.060	lrt_quadratic	two		True	0.9539062083058611	1.0596463662494684	False	True	False	mle	mle	lrt_mle	291120	26124	264996	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.8412173291302071	0.8412173291302071	True	lrt_mle	lrt_mle			0.9738308318148572	False	True	lrt_quadratic		0.954,1.060	0.9539062083058611	1.0596463662494684																																																																																																																		
Extrapyramidal_and_movement_disorders	234741	20906	213835	-0.044230286474878006	0.956733609292136	0.14240146394108902	True	lrt_mle	0.902,1.015	wald_mle	two		True	0.9018324136527921	1.014977045947658	False	True	False	mle	mle	lrt_mle	234741	20906	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.14240146394108902	0.14240146394108902	True	lrt_mle	lrt_mle			0.681219202447957	False	True	wald_mle		0.902,1.015	0.9018324136527921	1.014977045947658																																																																																																																		
Lesions_of_mouth	207516	11346	196170	-0.046829965316698	0.954249639331832	0.23857845275327103	True	lrt_mle	0.883,1.032	wald_mle	two		True	0.8827546443495151	1.031535070354605	False	True	False	mle	mle	lrt_mle	207516	11346	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.23857845275327103	0.23857845275327103	True	lrt_mle	lrt_mle			0.7779060482768072	False	True	wald_mle		0.883,1.032	0.8827546443495151	1.031535070354605																																																																																																																		
Psychotic_disorder	248391	9688	238703	-0.033349005340594005	0.9672009423830341	0.442101180924491	True	lrt_mle	0.888,1.053	wald_mle	two		True	0.888359658663543	1.053039333589248	False	True	False	mle	mle	lrt_mle	248391	9688	238703	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.442101180924491	0.442101180924491	True	lrt_mle	lrt_mle			0.8769450496755714	False	True	wald_mle		0.888,1.053	0.888359658663543	1.053039333589248																																																																																																																		
Postcoital_bleeding	222294	1622	220672	-0.14585912560688502	0.864279449451898	0.154629556827932	True	lrt_mle	0.707,1.057	wald_mle	two		True	0.707001949907164	1.056544422321552	False	True	False	mle	mle	lrt_mle	126516	1620	124896	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.154629556827932	0.154629556827932	True	lrt_mle	lrt_mle			0.696258071703535	False	True	wald_mle		0.707,1.057	0.707001949907164	1.056544422321552																																																																																																																		
Chronic_bronchitis	213448	4137	209311	-0.06425821756861401	0.9377628214290681	0.32475351381830003	True	lrt_mle	0.825,1.066	wald_mle	two		True	0.8251968887891281	1.0656839854849811	False	True	False	mle	mle	lrt_mle	213448	4137	209311	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.32475351381830003	0.32475351381830003	True	lrt_mle	lrt_mle			0.8294035080672327	False	True	wald_mle		0.825,1.066	0.8251968887891281	1.0656839854849811																																																																																																																		
Peripheral_vascular_disease	225790	16091	209699	-0.08182218736086401	0.92143578705963	0.019409321575622	True	lrt_mle	0.860,0.987	wald_mle	two		True	0.8603421587270811	0.9868677258945481	False	True	False	mle	mle	lrt_mle	225790	16091	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.019409321575622	0.019409321575622	True	lrt_mle	lrt_mle			0.33995622225590755	False	True	wald_mle		0.860,0.987	0.8603421587270811	0.9868677258945481																																																																																																																		
Malignant_neoplasm_of_the_bladder	258541	1977	256564	0.14216045441761002	1.152761599389591	0.129121769225286	True	lrt_mle	0.959,1.385	wald_mle	two		True	0.9593582982555641	1.385154334354079	False	True	False	mle	mle	lrt_mle	258541	1977	256564	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.129121769225286	0.129121769225286	True	lrt_mle	lrt_mle			0.6674309684148549	False	True	wald_mle		0.959,1.385	0.9593582982555641	1.385154334354079																																																																																																																		
Suicidal_ideations	248116	9413	238703	-0.058504742765969	0.943173767136612	0.176906041414567	True	lrt_mle	0.866,1.027	wald_mle	two		True	0.8663900801229051	1.02676239655061	False	True	False	mle	mle	lrt_mle	248116	9413	238703	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.176906041414567	0.176906041414567	True	lrt_mle	lrt_mle			0.7151470334191766	False	True	wald_mle		0.866,1.027	0.8663900801229051	1.02676239655061																																																																																																																		
Pericarditis	210923	1224	209699	-0.042371965975207	0.9585131799652151	0.7196434858245191	True	lrt_mle	0.761,1.208	lrt_quadratic	two		True	0.7605268826201603	1.208040816390038	False	True	False	mle	mle	lrt_mle	210923	1224	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.7196434858245191	0.7196434858245191	True	lrt_mle	lrt_mle			0.9556176369081004	False	True	lrt_quadratic		0.761,1.208	0.7605268826201603	1.208040816390038																																																																																																																		
Pain_and_other_symptoms_associated_with_female_genital_organs	242105	21433	220672	0.05644150083731501	1.058064717089746	0.063329069052265	True	lrt_mle	0.997,1.123	wald_mle	two		True	0.9968697670905301	1.123016247967461	False	True	False	mle	mle	lrt_mle	146235	21339	124896	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.063329069052265	0.063329069052265	True	lrt_mle	lrt_mle			0.539079862515437	False	True	wald_mle		0.997,1.123	0.9968697670905301	1.123016247967461																																																																																																																		
Other_specified_diabetes	196975	4704	192271	-0.11989946195779101	0.88700961044406	0.050482513963058	True	lrt_mle	0.787,1.000	wald_mle	two		True	0.7865824887477341	1.000258790750241	False	True	False	mle	mle	lrt_mle	196975	4704	192271	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.050482513963058	0.050482513963058	True	lrt_mle	lrt_mle			0.489728707176451	False	True	wald_mle		0.787,1.000	0.7865824887477341	1.000258790750241																																																																																																																		
Perforation_of_tympanic_membrane	259462	1910	257552	0.017164125856155	1.017312275872424	0.853950086085815	True	lrt_mle	0.847,1.221	lrt_quadratic	two		True	0.8473956800623532	1.221299908638404	False	True	False	mle	mle	lrt_mle	259462	1910	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.853950086085815	0.853950086085815	True	lrt_mle	lrt_mle			0.9756638793521544	False	True	lrt_quadratic		0.847,1.221	0.8473956800623532	1.221299908638404																																																																																																																		
Other_follicular_disorders	273611	43410	230201	0.029478928036012004	1.029917732853857	0.173672922077055	True	lrt_mle	0.987,1.075	wald_mle	two		True	0.9870942058841491	1.074599091073301	False	True	False	mle	mle	lrt_mle	273611	43410	230201	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.173672922077055	0.173672922077055	True	lrt_mle	lrt_mle			0.7123779124262507	False	True	wald_mle		0.987,1.075	0.9870942058841491	1.074599091073301																																																																																																																		
Disorder_of_nervous_system	224114	10279	213835	-0.018737399100661002	0.9814370546593921	0.6552153097998671	True	lrt_mle	0.904,1.066	lrt_quadratic	two		True	0.9039492147494235	1.065567264777713	False	True	False	mle	mle	lrt_mle	224114	10279	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.6552153097998671	0.6552153097998671	True	lrt_mle	lrt_mle			0.943297276987937	False	True	lrt_quadratic		0.904,1.066	0.9039492147494235	1.065567264777713																																																																																																																		
Carpal_tunnel_syndrome_bilateral	220174	6339	213835	0.089511048357323	1.093639416164655	0.089096047508919	True	lrt_mle	0.986,1.213	wald_mle	two		True	0.986400842309565	1.212536649693583	False	True	False	mle	mle	lrt_mle	220174	6339	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.089096047508919	0.089096047508919	True	lrt_mle	lrt_mle			0.5974503164696088	False	True	wald_mle		0.986,1.213	0.986400842309565	1.212536649693583																																																																																																																		
Alopecia_Areata	231245	1044	230201	0.50451527983376	1.656182540789858	7.696843094864188e-05	True	lrt_mle	1.289,2.127	wald_mle	two		True	1.289356106428675	2.12737241072576	False	True	False	mle	mle	lrt_mle	231245	1044	230201	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	7.696843094864188e-05	7.696843094864188e-05	True	lrt_mle	lrt_mle			0.028366715226121966	True	True	wald_mle		1.289,2.127	1.289356106428675	2.12737241072576	0.32682254450581105	True	rao_score	rao_score	rao_score	5.0				0.0	0.0		eur,afr,amr,eas,mid,sas	rao_score_multi;rank=5;cond=2.64e+01	123838.0	520.0	123318.0	1.871727066431609	0.00046673550698800005	True	lrt_mle	mle	lrt_quadratic	two		True	1.3175062581791421	2.6590858217664137	1.318,2.659	47775.0	242.0	47533.0	1.120584981413815	0.6919418166646261	True	lrt_mle	mle	lrt_quadratic	two		True	0.6380565499059102	1.968024152021276	0.638,1.968	47838.0	208.0	47630.0	1.645682080241027	0.057511799153892006	True	lrt_mle	mle	lrt_quadratic	two		True	0.9842416046226338	2.7516307952302084	0.984,2.752	7063.0	31.0	7032.0			False		none		two		False				insufficient_counts:cases<100(31)	904.0	9.0	895.0			False		none		two		False				insufficient_counts:cases<100(9)	3827.0	34.0	3793.0			False		none		two		False				insufficient_counts:cases<100(34)							overall
Tremor	223663	9828	213835	-0.048359305595039	0.952791382292648	0.25724017210994105	True	lrt_mle	0.876,1.036	wald_mle	two		True	0.8763241806609531	1.035931038085053	False	True	False	mle	mle	lrt_mle	223663	9828	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.25724017210994105	0.25724017210994105	True	lrt_mle	lrt_mle			0.7912790511306712	False	True	wald_mle		0.876,1.036	0.8763241806609531	1.035931038085053																																																																																																																		
Hemorrhage_from_respiratory_passages	221146	11835	209311	0.012477790309673002	1.012555962736529	0.750327153728892	True	lrt_mle	0.938,1.093	lrt_quadratic	two		True	0.9376508213333807	1.0934449737006806	False	True	False	mle	mle	lrt_mle	221146	11835	209311	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.750327153728892	0.750327153728892	True	lrt_mle	lrt_mle			0.9609294475698735	False	True	lrt_quadratic		0.938,1.093	0.9376508213333807	1.0934449737006806																																																																																																																		
Pulpitis	197746	1576	196170	-0.037995925031924005	0.962716863923692	0.7176558793297231	True	lrt_mle	0.784,1.183	lrt_quadratic	two		True	0.7835289647580452	1.182883852123163	False	True	False	mle	mle	lrt_mle	197746	1576	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.7176558793297231	0.7176558793297231	True	lrt_mle	lrt_mle			0.9551852536569202	False	True	lrt_quadratic		0.784,1.183	0.7835289647580452	1.182883852123163																																																																																																																		
Benign_neoplasm_of_rectum_and_anus	267420	10856	256564	0.051608592867122	1.052963524411959	0.20691788050603402	True	lrt_mle	0.972,1.141	wald_mle	two		True	0.971860237196538	1.140835010330644	False	True	False	mle	mle	lrt_mle	267420	10856	256564	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.20691788050603402	0.20691788050603402	True	lrt_mle	lrt_mle			0.7448058172929999	False	True	wald_mle		0.972,1.141	0.971860237196538	1.140835010330644																																																																																																																		
Radiculopathy	231648	44247	187401	0.012045272998679002	1.012118109450685	0.59653053354435	True	lrt_mle	0.968,1.058	wald_mle	two		True	0.9679743971633121	1.058274961073375	False	True	False	mle	mle	lrt_mle	231648	44247	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.59653053354435	0.59653053354435	True	lrt_mle	lrt_mle			0.92589234112489	False	True	wald_mle		0.968,1.058	0.9679743971633121	1.058274961073375																																																																																																																		
Impulse_disorders	239751	1048	238703	-0.22301754960254302	0.8001008077201711	0.079515536431807	True	lrt_mle	0.624,1.027	wald_mle	two		True	0.623610536422449	1.026540228436438	False	True	False	mle	mle	lrt_mle	239751	1048	238703	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.079515536431807	0.079515536431807	True	lrt_mle	lrt_mle			0.5796732611643078	False	True	wald_mle		0.624,1.027	0.623610536422449	1.026540228436438																																																																																																																		
Coronary_atherosclerosis_Atherosclerotic_heart_disease	246197	36498	209699	-0.018342663223507	0.9818245395480971	0.47897200942928503	True	lrt_mle	0.933,1.033	wald_mle	two		True	0.933211103114245	1.032970378558409	False	True	False	mle	mle	lrt_mle	246197	36498	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.47897200942928503	0.47897200942928503	True	lrt_mle	lrt_mle			0.8904168175291954	False	True	wald_mle		0.933,1.033	0.933211103114245	1.032970378558409																																																																																																																		
Hypercholesterolemia	261346	69075	192271	0.033800116497878	1.0343778309999	0.09022480315452201	True	lrt_mle	0.995,1.076	wald_mle	two		True	0.9947119229358811	1.075625487735333	False	True	False	mle	mle	lrt_mle	261346	69075	192271	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.09022480315452201	0.09022480315452201	True	lrt_mle	lrt_mle			0.5990067112687482	False	True	wald_mle		0.995,1.076	0.9947119229358811	1.075625487735333																																																																																																																		
Chronic_pain	263175	81042	182133	0.016615458761058	1.01675426319681	0.35259170098867504	True	lrt_mle	0.982,1.053	wald_mle	two		True	0.9817512357336641	1.053005276796353	False	True	False	mle	mle	lrt_mle	263175	81042	182133	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.35259170098867504	0.35259170098867504	True	lrt_mle	lrt_mle			0.8479601615998799	False	True	wald_mle		0.982,1.053	0.9817512357336641	1.053005276796353																																																																																																																		
Atrioventricular_block_complete	211375	1676	209699	-0.137713596396623	0.871348213280238	0.18043568495744303	True	lrt_mle	0.712,1.066	wald_mle	two		True	0.7123354620055411	1.06585695824976	False	True	False	mle	mle	lrt_mle	211375	1676	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.18043568495744303	0.18043568495744303	True	lrt_mle	lrt_mle			0.7185258961757497	False	True	wald_mle		0.712,1.066	0.7123354620055411	1.06585695824976																																																																																																																		
Disorders_of_muscle	227736	40335	187401	-0.022317033193509	0.977930149581763	0.334929754701528	True	lrt_mle	0.935,1.023	wald_mle	two		True	0.9345592618409501	1.023313787054167	False	True	False	mle	mle	lrt_mle	227736	40335	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.334929754701528	0.334929754701528	True	lrt_mle	lrt_mle			0.8385758226579358	False	True	wald_mle		0.935,1.023	0.9345592618409501	1.023313787054167																																																																																																																		
Intestinal_obstruction	204813	8643	196170	-0.0071077419791880005	0.9929174582778431	0.875367622726932	True	lrt_mle	0.909,1.085	lrt_quadratic	two		True	0.9085295765341599	1.085143625938815	False	True	False	mle	mle	lrt_mle	204813	8643	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.875367622726932	0.875367622726932	True	lrt_mle	lrt_mle			0.9786644542879138	False	True	lrt_quadratic		0.909,1.085	0.9085295765341599	1.085143625938815																																																																																																																		
Other_disorders_of_ear	265049	7497	257552	-0.069584716751591	0.9327811078518071	0.14793598305222902	True	lrt_mle	0.849,1.025	wald_mle	two		True	0.8488755632882881	1.02498014172397	False	True	False	mle	mle	lrt_mle	265049	7497	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.14793598305222902	0.14793598305222902	True	lrt_mle	lrt_mle			0.6871053125885193	False	True	wald_mle		0.849,1.025	0.8488755632882881	1.02498014172397																																																																																																																		
Suicide_ideation_and_attempt_or_self_harm	248636	9933	238703	-0.05956939364740001	0.9421701506994481	0.158100540137793	True	lrt_mle	0.867,1.023	wald_mle	two		True	0.867374206796726	1.023415944252369	False	True	False	mle	mle	lrt_mle	248636	9933	238703	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.158100540137793	0.158100540137793	True	lrt_mle	lrt_mle			0.7003526965703323	False	True	wald_mle		0.867,1.023	0.867374206796726	1.023415944252369																																																																																																																		
Sprains_and_strains	246371	58970	187401	0.019983180843549	1.020184181245105	0.313898281926871	True	lrt_mle	0.981,1.061	wald_mle	two		True	0.981269617431834	1.0606419939778111	False	True	False	mle	mle	lrt_mle	246371	58970	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.313898281926871	0.313898281926871	True	lrt_mle	lrt_mle			0.824710572825434	False	True	wald_mle		0.981,1.061	0.981269617431834	1.0606419939778111																																																																																																																		
Nausea	253344	57174	196170	-0.033179230272307	0.967365162928958	0.09109393497000601	True	lrt_mle	0.931,1.005	wald_mle	two		True	0.930840744093911	1.005322730430629	False	True	False	mle	mle	lrt_mle	253344	57174	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.09109393497000601	0.09109393497000601	True	lrt_mle	lrt_mle			0.5990067112687482	False	True	wald_mle		0.931,1.005	0.930840744093911	1.005322730430629																																																																																																																		
Epidermal_thickening	253844	23643	230201	0.057658865233210004	1.05935355173642	0.04440906189114	True	lrt_mle	1.001,1.121	wald_mle	two		True	1.001438260732068	1.120618206414641	False	True	False	mle	mle	lrt_mle	253844	23643	230201	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.04440906189114	0.04440906189114	True	lrt_mle	lrt_mle			0.46878165282776607	False	True	wald_mle		1.001,1.121	1.001438260732068	1.120618206414641																																																																																																																		
Lobar_pneumonia	212669	3358	209311	-0.138264000787012	0.8708687513591691	0.053464340970063	True	lrt_mle	0.757,1.002	wald_mle	two		True	0.756860953856739	1.002049819361447	False	True	False	mle	mle	lrt_mle	212669	3358	209311	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.053464340970063	0.053464340970063	True	lrt_mle	lrt_mle			0.5022324801130419	False	True	wald_mle		0.757,1.002	0.756860953856739	1.002049819361447																																																																																																																		
Embolism_and_thrombosis	233217	23518	209699	-0.038826138181355004	0.9619179354104511	0.181487855745795	True	lrt_mle	0.909,1.018	wald_mle	two		True	0.9086666764017061	1.018289916967585	False	True	False	mle	mle	lrt_mle	233217	23518	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.181487855745795	0.181487855745795	True	lrt_mle	lrt_mle			0.7201219006006915	False	True	wald_mle		0.909,1.018	0.9086666764017061	1.018289916967585																																																																																																																		
Bilateral_hearing_loss	285157	27605	257552	0.0070482021243090005	1.007073099159642	0.7988117476388431	True	lrt_mle	0.954,1.063	lrt_quadratic	two		True	0.9539446644757912	1.0631604377265678	False	True	False	mle	mle	lrt_mle	285157	27605	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.7988117476388431	0.7988117476388431	True	lrt_mle	lrt_mle			0.969636883297155	False	True	lrt_quadratic		0.954,1.063	0.9539446644757912	1.0631604377265678																																																																																																																		
Osteonecrosis	189773	2372	187401	-0.008550541454274	0.9914859104567931	0.9207546887356061	True	lrt_mle	0.838,1.173	lrt_quadratic	two		True	0.8377724125607895	1.1734025803374215	False	True	False	mle	mle	lrt_mle	189773	2372	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.9207546887356061	0.9207546887356061	True	lrt_mle	lrt_mle			0.9855347444098603	False	True	lrt_quadratic		0.838,1.173	0.8377724125607895	1.1734025803374215																																																																																																																		
Other_diseases_of_biliary_tract	201925	5755	196170	0.00046466519223800005	1.000464773165832	0.993244994764895	True	lrt_mle	0.898,1.114	lrt_quadratic	two		True	0.8984296418314834	1.1140880885289193	False	True	False	mle	mle	lrt_mle	201925	5755	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.993244994764895	0.993244994764895	True	lrt_mle	lrt_mle			0.9987499365121725	False	True	lrt_quadratic		0.898,1.114	0.8984296418314834	1.1140880885289193																																																																																																																		
Hypovolemia	197575	5304	192271	-0.070260397941394	0.932151058083386	0.222491663146303	True	lrt_mle	0.833,1.044	wald_mle	two		True	0.8326440107219161	1.04354992517465	False	True	False	mle	mle	lrt_mle	197575	5304	192271	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.222491663146303	0.222491663146303	True	lrt_mle	lrt_mle			0.7606592253099423	False	True	wald_mle		0.833,1.044	0.8326440107219161	1.04354992517465																																																																																																																		
