Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	Skip_Reason	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Abnormal_cytological_findings_in_specimens_from_genital_organs	9695	307	9388	-0.301736704618409	0.739532754816806	0.46412007978802505	True	lrt_mle	0.330,1.659	lrt_quadratic	two		True	0.3297029877707998	1.6587920514300285	False	True	False	mle	mle	lrt_mle	6084	304	5780	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.46412007978802505	0.46412007978802505	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.330,1.659	0.3297029877707998	1.6587920514300285	
Multinodular_goiter	8750	167	8583	0.20122968632648003	1.222905624268579	0.698062045480743	True	lrt_mle	0.442,3.380	lrt_quadratic	two		True	0.44244653540902334	3.380065264801311	True	True	False	mle	mle	lrt_mle	8750	167	8583	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.698062045480743	0.698062045480743	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.442,3.380	0.44244653540902334	3.380065264801311	
Pure_hypercholesterolemia	9283	700	8583	-0.042701431021695005	0.958197435392074	0.8765320160854381	True	lrt_mle	0.559,1.642	lrt_quadratic	two		True	0.5591247795427948	1.6421063039680146	False	True	False	mle	mle	lrt_mle	9283	700	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.8765320160854381	0.8765320160854381	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.559,1.642	0.5591247795427948	1.6421063039680146	
Benign_sarcoma_related_cancers	8689	410	8279	0.9164328368890311	2.500355287780681	0.002662660438113	True	lrt_mle	1.430,4.373	wald_mle	two		True	1.429783414947736	4.372533979463832	False	True	False	mle	mle	lrt_mle	8689	410	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513		0.002662660438113	0.002662660438113	True	lrt_mle	lrt_mle	0.119819719715085	False	True	wald_mle		1.430,4.373	1.429783414947736	4.372533979463832	
Melanocytic_nevi	8742	463	8279	0.14175095423699202	1.152289639946765	0.661646008214616	True	lrt_mle	0.611,2.174	lrt_quadratic	two		True	0.6107448620199399	2.1740197861628436	False	True	False	mle	mle	lrt_mle	8742	463	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.661646008214616	0.661646008214616	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.611,2.174	0.6107448620199399	2.1740197861628436	
Migraine	9560	382	9178	-0.33381491194970003	0.7161863274915641	0.36230543057505205	True	lrt_mle	0.349,1.469	lrt_quadratic	two		True	0.34923385856347683	1.4687088411063267	False	True	False	mle	mle	lrt_mle	9560	382	9178	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.36230543057505205	0.36230543057505205	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.349,1.469	0.34923385856347683	1.4687088411063267	
Other_follicular_disorders	9019	765	8254	-0.35263630821483405	0.702832761402096	0.19754921312506502	True	lrt_mle	0.404,1.223	wald_mle	two		True	0.40398815599362203	1.222743496737299	False	True	False	mle	mle	lrt_mle	9019	765	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513		0.19754921312506502	0.19754921312506502	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.404,1.223	0.40398815599362203	1.222743496737299	
Uninodular_goiter_single_thyroid_nodule	8841	258	8583	0.111342415191437	1.117777585359127	0.789631473355323	True	lrt_mle	0.493,2.533	lrt_quadratic	two		True	0.4933021305543486	2.5327819462835826	False	True	False	mle	mle	lrt_mle	8841	258	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.789631473355323	0.789631473355323	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.493,2.533	0.4933021305543486	2.5327819462835826	
Benign_neoplasm_of_the_skin	8992	713	8279	0.32319376899919805	1.3815330232427652	0.20980079025221302	True	lrt_mle	0.844,2.261	wald_mle	two		True	0.8441114017858431	2.261115642167961	False	True	False	mle	mle	lrt_mle	8992	713	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513		0.20980079025221302	0.20980079025221302	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.844,2.261	0.8441114017858431	2.261115642167961	
Disorder_of_nervous_system	9305	127	9178	-0.664409646733909	0.5145772203975431	0.33963988784527205	True	lrt_mle	0.132,2.012	lrt_quadratic	two		True	0.13157669907007932	2.012436226349104	True	True	False	mle	mle	lrt_mle	9305	127	9178	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.33963988784527205	0.33963988784527205	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.132,2.012	0.13157669907007932	2.012436226349104	
Pain_in_shoulder	9639	799	8840	0.17828075883475403	1.195160826095498	0.474898623812997	True	lrt_mle	0.733,1.949	lrt_quadratic	two		True	0.7329011642315653	1.9489795758899324	False	True	False	mle	mle	lrt_mle	9639	799	8840	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.474898623812997	0.474898623812997	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.733,1.949	0.7329011642315653	1.9489795758899324	
Morbid_obesity	8755	172	8583	0.176704509926214	1.193278439092807	0.720374350193636	True	lrt_mle	0.453,3.140	lrt_quadratic	two		True	0.45347174789518707	3.1400267818512053	True	True	False	mle	mle	lrt_mle	8755	172	8583	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.720374350193636	0.720374350193636	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.453,3.140	0.45347174789518707	3.1400267818512053	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	8354	100	8254	0.509369505324061	1.664241568640255	0.411224469869285	True	lrt_mle	0.494,5.609	lrt_quadratic	two		True	0.49383866955024985	5.608511786475943	True	True	False	mle	mle	lrt_mle	8354	100	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.411224469869285	0.411224469869285	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.494,5.609	0.49383866955024985	5.608511786475943	
Conjunctivitis	9164	455	8709	0.26693018769368804	1.305949271817547	0.383069067976745	True	lrt_mle	0.727,2.347	wald_mle	two		True	0.7267600805570511	2.346721491986103	False	True	False	mle	mle	lrt_mle	9164	455	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513		0.383069067976745	0.383069067976745	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.727,2.347	0.7267600805570511	2.346721491986103	
Skin_changes_due_to_solar_radiation	8382	128	8254	0.383989051091258	1.468129367179529	0.500101366384012	True	lrt_mle	0.481,4.482	lrt_quadratic	two		True	0.4809036881606194	4.481986501328446	True	True	False	mle	mle	lrt_mle	8382	128	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.500101366384012	0.500101366384012	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.481,4.482	0.4809036881606194	4.481986501328446	
Sensorineural_hearing_loss	8970	261	8709	0.40807730224606303	1.503923413334535	0.311418315117827	True	lrt_mle	0.682,3.314	lrt_quadratic	two		True	0.6824541264683045	3.3141943838489536	False	True	False	mle	mle	lrt_mle	8970	261	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.311418315117827	0.311418315117827	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.682,3.314	0.6824541264683045	3.3141943838489536	
Goiter	8981	398	8583	-0.12618928482375	0.8814479862651061	0.7251963329101	True	lrt_mle	0.436,1.781	lrt_quadratic	two		True	0.43614717877602377	1.7813953415248458	False	True	False	mle	mle	lrt_mle	8981	398	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.7251963329101	0.7251963329101	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.436,1.781	0.43614717877602377	1.7813953415248458	
Urinary_incontinence_and_enuresis	9695	273	9422	0.291325728189875	1.338200402561794	0.45731249766410703	True	lrt_mle	0.621,2.885	lrt_quadratic	two		True	0.6207200276152349	2.8850048939078183	False	True	False	mle	mle	lrt_mle	9695	273	9422	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.45731249766410703	0.45731249766410703	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.621,2.885	0.6207200276152349	2.8850048939078183	
Viral_infections	9695	1613	8082	-0.155262937359089	0.8561900235405501	0.41770578070555703	True	lrt_mle	0.588,1.246	lrt_quadratic	two		True	0.5881549109650194	1.2463746246844962	False	True	False	mle	mle	lrt_mle	9695	1613	8082	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.41770578070555703	0.41770578070555703	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.588,1.246	0.5881549109650194	1.2463746246844962	
Scar_conditions_and_fibrosis_of_skin	8404	150	8254	-0.282112108261384	0.754189128961485	0.6327786197042461	True	lrt_mle	0.237,2.399	lrt_quadratic	two		True	0.23709240951729177	2.399069811647431	True	True	False	mle	mle	lrt_mle	8404	150	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.6327786197042461	0.6327786197042461	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.237,2.399	0.23709240951729177	2.399069811647431	
Abnormal_mammogram	8635	356	8279	0.31501303087556903	1.370277166751913	0.400916093051701	True	lrt_mle	0.657,2.858	lrt_quadratic	two		True	0.6570363759842464	2.8577710190077363	False	True	False	mle	mle	lrt_mle	5299	356	4943	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.400916093051701	0.400916093051701	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.657,2.858	0.6570363759842464	2.8577710190077363	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	9065	786	8279	0.39417678462110706	1.483162725860154	0.130219078200177	True	lrt_mle	0.900,2.445	wald_mle	two		True	0.8998294210203801	2.444654086645052	False	True	False	mle	mle	lrt_mle	9065	786	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513		0.130219078200177	0.130219078200177	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.900,2.445	0.8998294210203801	2.444654086645052	
Aphagia_and_dysphagia	9695	283	9412	0.222505658621329	1.249202888396762	0.5709679996169681	True	lrt_mle	0.579,2.697	lrt_quadratic	two		True	0.5786007285534996	2.6970374895311284	False	True	False	mle	mle	lrt_mle	9695	283	9412	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.5709679996169681	0.5709679996169681	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.579,2.697	0.5786007285534996	2.6970374895311284	
Hypertrophic_conditions_of_skin	8582	328	8254	-0.023860291997399002	0.9764221142125611	0.95058544422554	True	lrt_mle	0.459,2.077	lrt_quadratic	two		True	0.459100960275019	2.076667721522968	False	True	False	mle	mle	lrt_mle	8582	328	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr10-79542902-INV-674513		0.95058544422554	0.95058544422554	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.459,2.077	0.459100960275019	2.076667721522968	
Acne	8688	434	8254	0.065834913463839	1.068050381873114	0.910618738427427	True	lrt_mle	0.338,3.371	lrt_quadratic	two		True	0.33837323826323507	3.3712229255313613	False	True	False	mle	mle	lrt_mle	8688	434	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.910618738427427	0.910618738427427	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.338,3.371	0.33837323826323507	3.3712229255313613	
Other_skin_and_subcutaneous_disorders	8762	508	8254	0.09445507737681101	1.099059789375219	0.873087875097541	True	lrt_mle	0.345,3.502	lrt_quadratic	two		True	0.3449002916588444	3.502265581776653	False	True	False	mle	mle	lrt_mle	8762	508	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.873087875097541	0.873087875097541	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.345,3.502	0.3449002916588444	3.502265581776653	
Inflammation_of_the_eye	9375	666	8709	-0.447981495967158	0.638916506454553	0.390808600313552	True	lrt_mle	0.230,1.777	lrt_quadratic	two		True	0.2296629310187275	1.7774496755281946	False	True	False	mle	mle	lrt_mle	9375	666	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.390808600313552	0.390808600313552	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.230,1.777	0.2296629310187275	1.7774496755281946	
Hearing_impairment	9161	452	8709	-0.218063404675221	0.8040744579704121	0.7405125051915771	True	lrt_mle	0.221,2.923	lrt_quadratic	two		True	0.2212172586425387	2.922627908544605	False	True	False	mle	mle	lrt_mle	9161	452	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.7405125051915771	0.7405125051915771	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.221,2.923	0.2212172586425387	2.922627908544605	
Abnormal_Papanicolaou_smear	9609	221	9388	-0.327032801192556	0.7210600910078121	0.7005245866155031	True	lrt_mle	0.136,3.817	lrt_quadratic	two		True	0.13620772709890955	3.8171671014423447	False	True	False	mle	mle	lrt_mle	5999	219	5780	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.7005245866155031	0.7005245866155031	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.136,3.817	0.13620772709890955	3.8171671014423447	
Epidermal_thickening	8587	333	8254	-0.08861786248122701	0.915195237197537	0.907003484713897	True	lrt_mle	0.207,4.048	lrt_quadratic	two		True	0.20691872252628013	4.047880790887246	False	True	False	mle	mle	lrt_mle	8587	333	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.907003484713897	0.907003484713897	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.207,4.048	0.20691872252628013	4.047880790887246	
Abnormal_cytological_findings_in_specimens_from_genital_organs	9695	307	9388	-0.544133088223366	0.5803446729593791	0.46973684344092004	True	lrt_mle	0.133,2.537	lrt_quadratic	two		True	0.13273507342502336	2.5373846621072182	False	True	False	mle	mle	lrt_mle	6084	304	5780	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.46973684344092004	0.46973684344092004	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.133,2.537	0.13273507342502336	2.5373846621072182	
Multinodular_goiter	8750	167	8583	-1.803082770569605	0.164790094324157	0.16351231543400901	True	lrt_mle	0.013,2.082	lrt_quadratic	two		True	0.013044486050205974	2.081781917880616	True	True	False	mle	mle	lrt_mle	8750	167	8583	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.16351231543400901	0.16351231543400901	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.013,2.082	0.013044486050205974	2.081781917880616	
Pure_hypercholesterolemia	9283	700	8583	-0.63309369297036	0.5309466715708551	0.24121125722397202	True	lrt_mle	0.184,1.531	lrt_quadratic	two		True	0.18417598064986507	1.5306250416447906	False	True	False	mle	mle	lrt_mle	9283	700	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.24121125722397202	0.24121125722397202	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.184,1.531	0.18417598064986507	1.5306250416447906	
Benign_sarcoma_related_cancers	8689	410	8279	0.341756393251115	1.407417399372662	0.6120098336375991	True	lrt_mle	0.376,5.272	lrt_quadratic	two		True	0.3757356318135975	5.271854911645949	False	True	False	mle	mle	lrt_mle	8689	410	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.6120098336375991	0.6120098336375991	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.376,5.272	0.3757356318135975	5.271854911645949	
Melanocytic_nevi	8742	463	8279	1.070881839364419	2.917951530274403	0.043562307481154	True	lrt_mle	1.072,7.941	wald_mle	two		True	1.072224868699488	7.940909954231872	False	True	False	mle	mle	lrt_mle	8742	463	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr17-45585160-INV-706887		0.043562307481154	0.043562307481154	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		1.072,7.941	1.072224868699488	7.940909954231872	
Migraine	9560	382	9178	-0.451738668989186	0.6365204905349421	0.433148184253883	True	lrt_mle	0.206,1.970	lrt_quadratic	two		True	0.20570134503993348	1.9696435859094157	False	True	False	mle	mle	lrt_mle	9560	382	9178	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.433148184253883	0.433148184253883	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.206,1.970	0.20570134503993348	1.9696435859094157	
Other_follicular_disorders	9019	765	8254	0.17930024963885502	1.196379902880322	0.6977973158828691	True	lrt_mle	0.484,2.957	lrt_quadratic	two		True	0.48396765627635163	2.9574804296397517	False	True	False	mle	mle	lrt_mle	9019	765	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.6977973158828691	0.6977973158828691	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.484,2.957	0.48396765627635163	2.9574804296397517	
Uninodular_goiter_single_thyroid_nodule	8841	258	8583	-1.5678243349009242	0.208498311749466	0.12917184266877002	True	lrt_mle	0.022,1.946	wald_mle	two		True	0.022343892331133	1.945567287835746	False	True	False	mle	mle	lrt_mle	8841	258	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr17-45585160-INV-706887		0.12917184266877002	0.12917184266877002	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.022,1.946	0.022343892331133	1.945567287835746	
Benign_neoplasm_of_the_skin	8992	713	8279	0.506080445193845	1.658776770001929	0.27348288874534704	True	lrt_mle	0.671,4.104	lrt_quadratic	two		True	0.6705211222466109	4.103584930298504	False	True	False	mle	mle	lrt_mle	8992	713	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.27348288874534704	0.27348288874534704	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.671,4.104	0.6705211222466109	4.103584930298504	
Disorder_of_nervous_system	9305	127	9178	0.801394198785899	2.22864593895089	0.47284108759882204	True	lrt_mle	0.250,19.874	lrt_quadratic	two		True	0.24991619034837761	19.87411345490899	True	True	False	mle	mle	lrt_mle	9305	127	9178	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.47284108759882204	0.47284108759882204	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.250,19.874	0.24991619034837761	19.87411345490899	
Pain_in_shoulder	9639	799	8840	0.050928301491708	1.052247446006275	0.9143793159359551	True	lrt_mle	0.416,2.663	lrt_quadratic	two		True	0.4158352106226063	2.662652558856053	False	True	False	mle	mle	lrt_mle	9639	799	8840	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.9143793159359551	0.9143793159359551	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.416,2.663	0.4158352106226063	2.662652558856053	
Morbid_obesity	8755	172	8583	-0.056986068771641	0.944607228813873	0.932881108972698	True	lrt_mle	0.251,3.558	lrt_quadratic	two		True	0.25078603044381087	3.557944655642786	True	True	False	mle	mle	lrt_mle	8755	172	8583	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.932881108972698	0.932881108972698	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.251,3.558	0.25078603044381087	3.557944655642786	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	8354	100	8254	0.8834156995962	2.419148695585303	0.49265905508051605	True	lrt_mle	0.194,30.178	lrt_quadratic	two		True	0.1939281740540511	30.17756671973273	True	True	False	mle	mle	lrt_mle	8354	100	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.49265905508051605	0.49265905508051605	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.194,30.178	0.1939281740540511	30.17756671973273	
Conjunctivitis	9164	455	8709	-0.31230507018951603	0.7317582565432721	0.6018188066137421	True	lrt_mle	0.226,2.365	lrt_quadratic	two		True	0.22641120118993618	2.3650338110703504	False	True	False	mle	mle	lrt_mle	9164	455	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.6018188066137421	0.6018188066137421	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.226,2.365	0.22641120118993618	2.3650338110703504	
Skin_changes_due_to_solar_radiation	8382	128	8254	0.657247958186429	1.9294750250819641	0.592040932109224	True	lrt_mle	0.174,21.351	lrt_quadratic	two		True	0.17436371401051853	21.351196225325054	True	True	False	mle	mle	lrt_mle	8382	128	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.592040932109224	0.592040932109224	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.174,21.351	0.17436371401051853	21.351196225325054	
Sensorineural_hearing_loss	8970	261	8709	0.26830680909724003	1.307748307548521	0.7149513092393001	True	lrt_mle	0.310,5.519	lrt_quadratic	two		True	0.309873411906783	5.519046069078329	False	True	False	mle	mle	lrt_mle	8970	261	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.7149513092393001	0.7149513092393001	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.310,5.519	0.309873411906783	5.519046069078329	
Goiter	8981	398	8583	-1.325651848806116	0.26562975220586504	0.10823317456634501	True	lrt_mle	0.046,1.530	wald_mle	two		True	0.046104904729935	1.530404751300481	False	True	False	mle	mle	lrt_mle	8981	398	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr17-45585160-INV-706887		0.10823317456634501	0.10823317456634501	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.046,1.530	0.046104904729935	1.530404751300481	
Urinary_incontinence_and_enuresis	9695	273	9422	-0.37819284303034	0.6850983714801451	0.6255511442661921	True	lrt_mle	0.150,3.129	lrt_quadratic	two		True	0.14999671080760368	3.129133806185805	False	True	False	mle	mle	lrt_mle	9695	273	9422	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.6255511442661921	0.6255511442661921	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.150,3.129	0.14999671080760368	3.129133806185805	
Viral_infections	9695	1613	8082	-0.213744110570837	0.807555003374658	0.5442013899233711	True	lrt_mle	0.402,1.621	wald_mle	two		True	0.402391867626164	1.620671628685373	False	True	False	mle	mle	lrt_mle	9695	1613	8082	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr17-45585160-INV-706887		0.5442013899233711	0.5442013899233711	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	wald_mle		0.402,1.621	0.402391867626164	1.620671628685373	
Scar_conditions_and_fibrosis_of_skin	8404	150	8254	-0.831029789142369	0.43560047862925005	0.47076518295697706	True	lrt_mle	0.046,4.167	lrt_quadratic	two		True	0.04553092367882574	4.167448442744299	True	True	False	mle	mle	lrt_mle	8404	150	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.47076518295697706	0.47076518295697706	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.046,4.167	0.04553092367882574	4.167448442744299	
Abnormal_mammogram	8635	356	8279	0.48716987650548005	1.6277030944074031	0.494568811963054	True	lrt_mle	0.402,6.587	lrt_quadratic	two		True	0.40223893178527353	6.586675615372224	False	True	False	mle	mle	lrt_mle	5299	356	4943	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.494568811963054	0.494568811963054	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.402,6.587	0.40223893178527353	6.586675615372224	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	9065	786	8279	0.6214089893025131	1.8615490976576252	0.21671301703900903	True	lrt_mle	0.695,4.990	lrt_quadratic	two		True	0.6945267759145656	4.9895341161277145	False	True	False	mle	mle	lrt_mle	9065	786	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.21671301703900903	0.21671301703900903	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.695,4.990	0.6945267759145656	4.9895341161277145	
