Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Abnormal_mammogram	173257	11746	161511	-0.8877159865715111	0.41159476795957406	0.078453410999845	True	lrt_mle	0.152,1.116	wald_mle	two		True	0.15177115031597202	1.116221710509546	False	True	False	mle	mle	lrt_mle	102301	11702	90599	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.078453410999845	0.078453410999845	True	lrt_mle	lrt_mle	0.27502271691788605	False	True	wald_mle		0.152,1.116	0.15177115031597202	1.116221710509546	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	188960	27449	161511	0.059267139010640006	1.061058653042037	0.8597804868826521	True	lrt_mle	0.550,2.047	wald_mle	two		True	0.5500201610336131	2.046916722251894	False	True	False	mle	mle	lrt_mle	188960	27449	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.8597804868826521	0.8597804868826521	True	lrt_mle	lrt_mle	0.955781038117909	False	True	wald_mle		0.550,2.047	0.5500201610336131	2.046916722251894	
Aphagia_and_dysphagia	221336	17972	203364	-0.572052602824054	0.5643658301020651	0.132964465774932	True	lrt_mle	0.266,1.198	wald_mle	two		True	0.265845511426309	1.198097302745251	False	True	False	mle	mle	lrt_mle	221336	17972	203364	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.132964465774932	0.132964465774932	True	lrt_mle	lrt_mle	0.39587567933407414	False	True	wald_mle		0.266,1.198	0.265845511426309	1.198097302745251	
Hypertrophic_conditions_of_skin	174342	15101	159241	0.60596706226217	1.83302400036776	0.134506022322002	True	lrt_mle	0.837,4.014	wald_mle	two		True	0.837067558630828	4.013985431976434	False	True	False	mle	mle	lrt_mle	174342	15101	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.134506022322002	0.134506022322002	True	lrt_mle	lrt_mle	0.39587567933407414	False	True	wald_mle		0.837,4.014	0.837067558630828	4.013985431976434	
Mild_cognitive_impairment	193977	3357	190620	0.26274793762327603	1.300498870798068	0.7365835457266571	True	lrt_mle	0.285,5.933	wald_mle	two		True	0.285068197450698	5.932956843562161	False	True	False	mle	mle	lrt_mle	193977	3357	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.7365835457266571	0.7365835457266571	True	lrt_mle	lrt_mle	0.8956579264939163	False	True	wald_mle		0.285,5.933	0.285068197450698	5.932956843562161	
Acne	169148	9907	159241	0.9559092037084811	2.601034378273548	0.024468348683272002	True	lrt_mle	1.163,5.815	wald_mle	two		True	1.16347323277311	5.814813479495133	False	True	False	mle	mle	lrt_mle	169148	9907	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.024468348683272002	0.024468348683272002	True	lrt_mle	lrt_mle	0.1152236783448627	False	True	wald_mle		1.163,5.815	1.16347323277311	5.814813479495133	
Other_skin_and_subcutaneous_disorders	189175	29934	159241	0.8358776701584261	2.306837802762462	0.0035879420905570005	True	lrt_mle	1.329,4.004	wald_mle	two		True	1.32893797903489	4.004325809183781	False	True	False	mle	mle	lrt_mle	189175	29934	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.0035879420905570005	0.0035879420905570005	True	lrt_mle	lrt_mle	0.02300276321199449	True	True	wald_mle		1.329,4.004	1.32893797903489	4.004325809183781	unable to determine
Inflammation_of_the_eye	198166	21107	177059	0.189742607555861	1.208938386001219	0.5666392060044431	True	lrt_mle	0.634,2.305	wald_mle	two		True	0.633967539987315	2.305373586124735	False	True	False	mle	mle	lrt_mle	198166	21107	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.5666392060044431	0.5666392060044431	True	lrt_mle	lrt_mle	0.7850899397532964	False	True	wald_mle		0.634,2.305	0.633967539987315	2.305373586124735	
Hearing_impairment	207412	30353	177059	0.14863340862155602	1.1602475744795	0.6223086462281671	True	lrt_mle	0.644,2.092	wald_mle	two		True	0.6435071703217431	2.091933852753336	False	True	False	mle	mle	lrt_mle	207412	30353	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.6223086462281671	0.6223086462281671	True	lrt_mle	lrt_mle	0.8181621287974379	False	True	wald_mle		0.644,2.092	0.6435071703217431	2.091933852753336	
Abnormal_Papanicolaou_smear	218461	6564	211897	0.031109749889275003	1.031598715518732	0.954813792176544	True	lrt_mle	0.938,1.064	profile	two		True	0.93827744026278	1.064036717970503	False	True	False	mle	mle	lrt_mle	218461	6564	211897	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.954813792176544	0.954813792176544	True	lrt_mle	lrt_mle	0.9813363975147813	False	True	profile		0.938,1.064	0.93827744026278	1.064036717970503	
Rosacea	167892	8651	159241	0.196415016347488	1.217031888668111	0.709112269137647	True	lrt_mle	0.436,3.398	wald_mle	two		True	0.43585325596359303	3.398314909362042	False	True	False	mle	mle	lrt_mle	167892	8651	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.709112269137647	0.709112269137647	True	lrt_mle	lrt_mle	0.874571798603098	False	True	wald_mle		0.436,3.398	0.43585325596359303	3.398314909362042	
Epidermal_thickening	174555	15314	159241	0.8675318568456201	2.381026880072398	0.026821765008779003	True	lrt_mle	1.124,5.045	wald_mle	two		True	1.123767471678625	5.04489509307367	False	True	False	mle	mle	lrt_mle	174555	15314	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.026821765008779003	0.026821765008779003	True	lrt_mle	lrt_mle	0.12405066316560288	False	True	wald_mle		1.124,5.045	1.123767471678625	5.04489509307367	
Abnormal_cytological_findings_in_specimens_from_genital_organs	221336	9439	211897	0.45334542624207	1.573567644204478	0.315164988613493	True	lrt_mle	0.659,3.759	wald_mle	two		True	0.658704327422129	3.759069172321403	False	True	False	mle	mle	lrt_mle	221336	9439	211897	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.315164988613493	0.315164988613493	True	lrt_mle	lrt_mle	0.6137423462473285	False	True	wald_mle		0.659,3.759	0.658704327422129	3.759069172321403	
Multinodular_goiter	174257	6591	167666	0.21655186969596502	1.241787494823174	0.7010723518041181	True	lrt_mle	0.414,3.723	wald_mle	two		True	0.41414117962276703	3.723455329179837	False	True	False	mle	mle	lrt_mle	174257	6591	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.7010723518041181	0.7010723518041181	True	lrt_mle	lrt_mle	0.8687930101304621	False	True	wald_mle		0.414,3.723	0.41414117962276703	3.723455329179837	
Pure_hypercholesterolemia	199582	31916	167666	0.271004188931425	1.311280563237442	0.349333456802339	True	lrt_mle	0.746,2.305	wald_mle	two		True	0.745832628324072	2.305419004513143	False	True	False	mle	mle	lrt_mle	199582	31916	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.349333456802339	0.349333456802339	True	lrt_mle	lrt_mle	0.6293193493753143	False	True	wald_mle		0.746,2.305	0.745832628324072	2.305419004513143	
Benign_sarcoma_related_cancers	187100	25589	161511	0.39323449587736103	1.481765816567744	0.205898496526701	True	lrt_mle	0.810,2.709	wald_mle	two		True	0.810396131790721	2.7093292391426163	False	True	False	mle	mle	lrt_mle	187100	25589	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.205898496526701	0.205898496526701	True	lrt_mle	lrt_mle	0.4983898186954725	False	True	wald_mle		0.810,2.709	0.810396131790721	2.7093292391426163	
Melanocytic_nevi	187334	25823	161511	0.39929438884205304	1.490772420781721	0.19597422552618401	True	lrt_mle	0.819,2.714	wald_mle	two		True	0.8188111616544501	2.7141818707904672	False	True	False	mle	mle	lrt_mle	187334	25823	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.19597422552618401	0.19597422552618401	True	lrt_mle	lrt_mle	0.48353544919562325	False	True	wald_mle		0.819,2.714	0.8188111616544501	2.7141818707904672	
Migraine	214732	24112	190620	-0.058316530246179006	0.9433513009544441	0.8491295643841791	True	lrt_mle	0.517,1.722	wald_mle	two		True	0.51677343802257	1.722053827723196	False	True	False	mle	mle	lrt_mle	214732	24112	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.8491295643841791	0.8491295643841791	True	lrt_mle	lrt_mle	0.955781038117909	False	True	wald_mle		0.517,1.722	0.51677343802257	1.722053827723196	
Diastolic_heart_failure	221336	6420	214916	0.653281942299333	1.921837851066075	0.263512858985197	True	lrt_mle	0.625,5.906	wald_mle	two		True	0.625329963467369	5.906418917319324	False	True	False	mle	mle	lrt_mle	221336	6420	214916	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.263512858985197	0.263512858985197	True	lrt_mle	lrt_mle	0.5692178711301485	False	True	wald_mle		0.625,5.906	0.625329963467369	5.906418917319324	
Other_follicular_disorders	189050	29809	159241	0.844574703768696	2.326987944887983	0.001959205260172	True	lrt_mle	1.378,3.928	wald_mle	two		True	1.378469080396254	3.928178711195642	False	True	False	mle	mle	lrt_mle	189050	29809	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.001959205260172	0.001959205260172	True	lrt_mle	lrt_mle	0.01678625403497723	True	True	wald_mle		1.378,3.928	1.378469080396254	3.928178711195642	unable to determine
Uninodular_goiter_single_thyroid_nodule	177337	9671	167666	0.271645131530918	1.312121288209751	0.567874410463557	True	lrt_mle	0.521,3.308	wald_mle	two		True	0.5205008601987611	3.307703034949404	False	True	False	mle	mle	lrt_mle	177337	9671	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.567874410463557	0.567874410463557	True	lrt_mle	lrt_mle	0.7850899397532964	False	True	wald_mle		0.521,3.308	0.5205008601987611	3.307703034949404	
Benign_neoplasm_of_the_skin	200345	38834	161511	0.46647724312394906	1.5943677188408372	0.07118734240749901	True	lrt_mle	0.965,2.633	wald_mle	two		True	0.9654685573473291	2.632927197407674	False	True	False	mle	mle	lrt_mle	200345	38834	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.07118734240749901	0.07118734240749901	True	lrt_mle	lrt_mle	0.2616796957394698	False	True	wald_mle		0.965,2.633	0.9654685573473291	2.632927197407674	
High_risk_human_papillomavirus_HPV_DNA_test_positive	214395	2498	211897	0.098980760908042	1.1040450585301471	0.909821982914861	True	lrt_mle	0.902,1.104	profile	two		True	0.901735256248767	1.104057534980837	False	True	False	mle	mle	lrt_mle	125522	2447	123075	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.909821982914861	0.909821982914861	True	lrt_mle	lrt_mle	0.9579750234484826	False	True	profile		0.902,1.104	0.901735256248767	1.104057534980837	
Disorder_of_nervous_system	197211	6591	190620	0.5288693033177561	1.697012417105866	0.32703483260443905	True	lrt_mle	1.056,+inf	profile	one	one-sided (boundary)	True	1.056466827307141	inf	False	True	False	mle	mle	lrt_mle	197211	6591	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.32703483260443905	0.32703483260443905	True	lrt_mle	lrt_mle	0.6228089826805127	False	True	profile	one-sided (boundary)	1.056,+inf	1.056466827307141	inf	
Pain_in_shoulder	219503	40201	179302	0.323729652350268	1.3822735621924	0.19650845860691202	True	lrt_mle	0.849,2.251	wald_mle	two		True	0.8488259762001491	2.250968106901501	False	True	False	mle	mle	lrt_mle	219503	40201	179302	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.19650845860691202	0.19650845860691202	True	lrt_mle	lrt_mle	0.48353544919562325	False	True	wald_mle		0.849,2.251	0.8488259762001491	2.250968106901501	
Flat_foot_pes_planus	183387	4085	179302	0.751944566482286	2.121120669030803	0.283962033949664	True	lrt_mle	0.556,8.085	wald_mle	two		True	0.556453213851702	8.085410921516809	False	True	False	mle	mle	lrt_mle	183387	4085	179302	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.283962033949664	0.283962033949664	True	lrt_mle	lrt_mle	0.5791960304981982	False	True	wald_mle		0.556,8.085	0.556453213851702	8.085410921516809	
Morbid_obesity	187242	19576	167666	0.014290136774621001	1.014392728881719	0.965931705803407	True	lrt_mle	0.963,1.038	profile	two		True	0.962801370694871	1.038137822251722	False	True	False	mle	mle	lrt_mle	187242	19576	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.965931705803407	0.965931705803407	True	lrt_mle	lrt_mle	0.9849461094609544	False	True	profile		0.963,1.038	0.962801370694871	1.038137822251722	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	183922	24681	159241	0.39697935821850305	1.487325228692056	0.24939156957344003	True	lrt_mle	0.760,2.909	wald_mle	two		True	0.760372957218006	2.909278025874925	False	True	False	mle	mle	lrt_mle	183922	24681	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.24939156957344003	0.24939156957344003	True	lrt_mle	lrt_mle	0.5568311768924221	False	True	wald_mle		0.760,2.909	0.760372957218006	2.909278025874925	
Conjunctivitis	192663	15604	177059	-0.254055671583834	0.7756486192573261	0.5164825867950941	True	lrt_mle	0.358,1.680	wald_mle	two		True	0.358134685248546	1.679900901355769	False	True	False	mle	mle	lrt_mle	192663	15604	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.5164825867950941	0.5164825867950941	True	lrt_mle	lrt_mle	0.7705518819039208	False	True	wald_mle		0.358,1.680	0.358134685248546	1.679900901355769	
Skin_changes_due_to_solar_radiation	185200	25959	159241	0.24778907973619702	1.2811896748294491	0.46147408651395805	True	lrt_mle	0.664,2.471	wald_mle	two		True	0.664408744735389	2.470537896883522	False	True	False	mle	mle	lrt_mle	185200	25959	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.46147408651395805	0.46147408651395805	True	lrt_mle	lrt_mle	0.7332625055651235	False	True	wald_mle		0.664,2.471	0.664408744735389	2.470537896883522	
Laryngitis_and_tracheitis	221336	3798	217538	0.7678648452551141	2.155159738182174	0.28055896753820403	True	lrt_mle	0.556,8.350	wald_mle	two		True	0.5562447544387641	8.350125479866948	False	True	False	mle	mle	lrt_mle	221336	3798	217538	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.28055896753820403	0.28055896753820403	True	lrt_mle	lrt_mle	0.5791960304981982	False	True	wald_mle		0.556,8.350	0.5562447544387641	8.350125479866948	
Sensorineural_hearing_loss	198841	21782	177059	0.45169125073996	1.5709668388438272	0.19668987750518901	True	lrt_mle	0.797,3.097	wald_mle	two		True	0.7969157533467841	3.096860362444139	False	True	False	mle	mle	lrt_mle	198841	21782	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.19668987750518901	0.19668987750518901	True	lrt_mle	lrt_mle	0.48353544919562325	False	True	wald_mle		0.797,3.097	0.7969157533467841	3.096860362444139	
Goiter	182053	14387	167666	0.27086523102430704	1.311098363094099	0.49001669198729003	True	lrt_mle	0.611,2.812	wald_mle	two		True	0.6112169757696461	2.812387394089445	False	True	False	mle	mle	lrt_mle	182053	14387	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.49001669198729003	0.49001669198729003	True	lrt_mle	lrt_mle	0.7554424001470721	False	True	wald_mle		0.611,2.812	0.6112169757696461	2.812387394089445	
Alopecia_Areata	159761	520	159241	0.112024401101578	1.118540153923966	0.9529417510897971	True	lrt_mle	0.795,1.229	profile	two		True	0.7945184525464281	1.228722107496043	False	True	False	mle	mle	lrt_mle	159761	520	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.9529417510897971	0.9529417510897971	True	lrt_mle	lrt_mle	0.9813363975147813	False	True	profile		0.795,1.229	0.7945184525464281	1.228722107496043	
Urinary_incontinence_and_enuresis	221336	19386	201950	0.33863358071134103	1.4030291540691011	0.329444712310388	True	lrt_mle	0.715,2.754	wald_mle	two		True	0.714861221878608	2.753668470077021	False	True	False	mle	mle	lrt_mle	221336	19386	201950	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.329444712310388	0.329444712310388	True	lrt_mle	lrt_mle	0.6228188356816824	False	True	wald_mle		0.715,2.754	0.714861221878608	2.753668470077021	
Viral_infections	221336	57765	163571	0.12061089291846801	1.128185841849813	0.5734797009789561	True	lrt_mle	0.742,1.715	wald_mle	two		True	0.74202721236371	1.7153054127164502	False	True	False	mle	mle	lrt_mle	221336	57765	163571	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.5734797009789561	0.5734797009789561	True	lrt_mle	lrt_mle	0.7858795902304213	False	True	wald_mle		0.742,1.715	0.74202721236371	1.7153054127164502	
Scar_conditions_and_fibrosis_of_skin	167897	8656	159241	0.059643703603726006	1.0614582854009371	0.910022062425873	True	lrt_mle	0.378,2.982	wald_mle	two		True	0.37785149446521804	2.9818426237560143	False	True	False	mle	mle	lrt_mle	167897	8656	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.910022062425873	0.910022062425873	True	lrt_mle	lrt_mle	0.9579750234484826	False	True	wald_mle		0.378,2.982	0.37785149446521804	2.9818426237560143	
Abnormal_mammogram	173257	11746	161511	0.27007404982089	1.310061456957799	0.554868080882709	True	lrt_mle	0.538,3.192	wald_mle	two		True	0.537606768229664	3.192409624339415	False	True	False	mle	mle	lrt_mle	102301	11702	90599	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.554868080882709	0.554868080882709	True	lrt_mle	lrt_mle	0.7785956860465798	False	True	wald_mle		0.538,3.192	0.537606768229664	3.192409624339415	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	188960	27449	161511	0.462538343833288	1.588100016990803	0.139883017107046	True	lrt_mle	0.864,2.920	wald_mle	two		True	0.863833412083007	2.9196157831920493	False	True	False	mle	mle	lrt_mle	188960	27449	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.139883017107046	0.139883017107046	True	lrt_mle	lrt_mle	0.4070752969744373	False	True	wald_mle		0.864,2.920	0.863833412083007	2.9196157831920493	
Aphagia_and_dysphagia	221336	17972	203364	-0.07790841807132501	0.9250491404487491	0.8297495394788921	True	lrt_mle	0.454,1.885	wald_mle	two		True	0.454037185683405	1.884682442820116	False	True	False	mle	mle	lrt_mle	221336	17972	203364	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.8297495394788921	0.8297495394788921	True	lrt_mle	lrt_mle	0.9486750347455831	False	True	wald_mle		0.454,1.885	0.454037185683405	1.884682442820116	
Hypertrophic_conditions_of_skin	174342	15101	159241	0.54420236484435	1.723233322571848	0.164088145649075	True	lrt_mle	0.810,3.668	wald_mle	two		True	0.8095359771976101	3.668191615524876	False	True	False	mle	mle	lrt_mle	174342	15101	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.164088145649075	0.164088145649075	True	lrt_mle	lrt_mle	0.44735610234853085	False	True	wald_mle		0.810,3.668	0.8095359771976101	3.668191615524876	
Mild_cognitive_impairment	193977	3357	190620	-0.057755087908159	0.943881087022674	0.36714277728369205	True	lrt_mle	0.909,1.050	profile	two		True	0.9089528249080151	1.050151970038221	False	True	False	mle	mle	lrt_mle	193977	3357	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr12-46897663-INV-16289	0.36714277728369205	0.36714277728369205	True	lrt_mle	lrt_mle	0.6293193493753143	False	True	profile		0.909,1.050	0.9089528249080151	1.050151970038221	
Acne	169148	9907	159241	0.141968249024041	1.152540053684511	9.731684158375963e-05	True	lrt_mle	1.074,1.237	wald_mle	two		True	1.074050563379558	1.236765400659887	False	True	False	mle	mle	lrt_mle	169148	9907	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	9.731684158375963e-05	9.731684158375963e-05	True	lrt_mle	lrt_mle	0.001575316373137109	True	True	wald_mle		1.074,1.237	1.074050563379558	1.236765400659887	unable to determine
Other_skin_and_subcutaneous_disorders	189175	29934	159241	0.050478568293781	1.051774321795179	0.028299111497707002	True	lrt_mle	1.006,1.100	wald_mle	two		True	1.005530508714751	1.100144863234105	False	True	False	mle	mle	lrt_mle	189175	29934	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.028299111497707002	0.028299111497707002	True	lrt_mle	lrt_mle	0.12858719084045814	False	True	wald_mle		1.006,1.100	1.005530508714751	1.100144863234105	
Inflammation_of_the_eye	198166	21107	177059	0.09617465344888901	1.10095133215056	0.000208427854734	True	lrt_mle	1.047,1.158	wald_mle	two		True	1.046790926638542	1.1579139682232191	False	True	False	mle	mle	lrt_mle	198166	21107	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.000208427854734	0.000208427854734	True	lrt_mle	lrt_mle	0.002999045243117	True	True	wald_mle		1.047,1.158	1.046790926638542	1.1579139682232191	unable to determine
Hearing_impairment	207412	30353	177059	0.067882566627083	1.070239619250546	0.0032976054604860004	True	lrt_mle	1.023,1.120	wald_mle	two		True	1.023056366492932	1.119598958696736	False	True	False	mle	mle	lrt_mle	207412	30353	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.0032976054604860004	0.0032976054604860004	True	lrt_mle	lrt_mle	0.02300276321199449	True	True	wald_mle		1.023,1.120	1.023056366492932	1.119598958696736	unable to determine
Abnormal_Papanicolaou_smear	218461	6564	211897	0.141125447380396	1.151569100250947	0.001462811949983	True	lrt_mle	1.057,1.255	wald_mle	two		True	1.056864686121064	1.254759866676888	False	True	False	mle	mle	lrt_mle	218461	6564	211897	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.001462811949983	0.001462811949983	True	lrt_mle	lrt_mle	0.014032159075762853	True	True	wald_mle		1.057,1.255	1.056864686121064	1.254759866676888	unable to determine
Rosacea	167892	8651	159241	0.133851950387747	1.143223553311263	0.0006199253662820001	True	lrt_mle	1.060,1.233	wald_mle	two		True	1.059828366275821	1.233180894599203	False	True	False	mle	mle	lrt_mle	167892	8651	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.0006199253662820001	0.0006199253662820001	True	lrt_mle	lrt_mle	0.007298212266683547	True	True	wald_mle		1.060,1.233	1.059828366275821	1.233180894599203	unable to determine
Epidermal_thickening	174555	15314	159241	0.084440692561644	1.0881083094018411	0.00575524872918	True	lrt_mle	1.025,1.155	wald_mle	two		True	1.025221203900312	1.154852912215476	False	True	False	mle	mle	lrt_mle	174555	15314	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.00575524872918	0.00575524872918	True	lrt_mle	lrt_mle	0.033124653796836	True	True	wald_mle		1.025,1.155	1.025221203900312	1.154852912215476	unable to determine
Abnormal_cytological_findings_in_specimens_from_genital_organs	221336	9439	211897	0.12550709024832601	1.133723207311103	0.0008211532259200001	True	lrt_mle	1.054,1.219	wald_mle	two		True	1.054195439347895	1.219250494567546	False	True	False	mle	mle	lrt_mle	221336	9439	211897	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.0008211532259200001	0.0008211532259200001	True	lrt_mle	lrt_mle	0.009246899370142609	True	True	wald_mle		1.054,1.219	1.054195439347895	1.219250494567546	unable to determine
Multinodular_goiter	174257	6591	167666	0.030318100454495	1.030782374149397	0.505912464454028	True	lrt_mle	0.959,1.065	profile	two		True	0.958961505042316	1.065062232859226	False	True	False	mle	mle	lrt_mle	174257	6591	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr12-46897663-INV-16289	0.505912464454028	0.505912464454028	True	lrt_mle	lrt_mle	0.7705518819039208	False	True	profile		0.959,1.065	0.958961505042316	1.065062232859226	
Pure_hypercholesterolemia	199582	31916	167666	0.066173596334083	1.068412173504868	0.0034313293851260004	True	lrt_mle	1.022,1.117	wald_mle	two		True	1.022261381489903	1.116646479229901	False	True	False	mle	mle	lrt_mle	199582	31916	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.0034313293851260004	0.0034313293851260004	True	lrt_mle	lrt_mle	0.02300276321199449	True	True	wald_mle		1.022,1.117	1.022261381489903	1.116646479229901	unable to determine
Benign_sarcoma_related_cancers	187100	25589	161511	0.030469779741558	1.030938734343027	0.21557877438216302	True	lrt_mle	0.986,1.038	profile	two		True	0.9858673762342061	1.037510091137361	False	True	False	mle	mle	lrt_mle	187100	25589	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr12-46897663-INV-16289	0.21557877438216302	0.21557877438216302	True	lrt_mle	lrt_mle	0.5169898385646317	False	True	profile		0.986,1.038	0.9858673762342061	1.037510091137361	
Melanocytic_nevi	187334	25823	161511	0.038497998763704	1.039248648573788	0.11126045485203201	True	lrt_mle	0.991,1.090	wald_mle	two		True	0.9912870281104741	1.089530804837767	False	True	False	mle	mle	lrt_mle	187334	25823	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.11126045485203201	0.11126045485203201	True	lrt_mle	lrt_mle	0.35575873835402827	False	True	wald_mle		0.991,1.090	0.9912870281104741	1.089530804837767	
